item - public,item - itemId,item - featured,item - MODS - RepositoryName - text,item - MODS - TypeofDate - text 1,item - MODS - TypeofDate - text 2,item - MODS - KeyDate - text 1,item - MODS - KeyDate - text 2,item - MODS - FormGenre - text 1,item - MODS - FormGenre - text 2,item - MODS - FormGenre - text 3,item - MODS - DigitalOrigin - text,item - MODS - LanguageofCataloging - text,item - MODS - Notes - text 1,item - MODS - Notes - text 2,item - MODS - Notes - text 3,item - MODS - Notes - text 4,item - MODS - ShelfLocation - text,item - MODS - Collection - text,item - MODS - PlaceofOrigin - text 1,item - MODS - PlaceofOrigin - text 2,item - MODS - PlaceofOrigin - text 3,item - MODS - PublicationPlace - text,item - MODS - Subrepository - text,item - MODS - PublicationDate - text,item - MODS - PhysicalDescription - text,item - MODS - PhysicalLocation - text,item - DublinCore - Title - text,item - DublinCore - Creator - text,item - DublinCore - Date - text,item - DublinCore - Description - text,item - DublinCore - Source - text,item - DublinCore - Subject - text 1,item - DublinCore - Subject - text 2,item - DublinCore - Subject - text 3,item - DublinCore - Subject - text 4,item - DublinCore - Subject - text 5,item - DublinCore - Subject - text 6,item - DublinCore - Subject - text 7,item - DublinCore - Subject - text 8,item - DublinCore - Subject - text 9,item - DublinCore - Identifier - text,item - DublinCore - Language - text,item - DublinCore - Publisher - text,item - DublinCore - Coverage - text,item - DublinCore - Relation - text,item - DublinCore - Rights - text,item - DublinCore - Format - text,item - DublinCore - Type - text,item - DublinCore - Contributor - text,item - OriginalFileLoadedIntoOmeka - text,item - AdditionalItemMetadata - Provenance - text,item - AdditionalItemMetadata - SpatialCoverage - text,item - AdditionalItemMetadata - TemporalCoverage - text,item - AdditionalItemMetadata - Citation - text,item - AdditionalItemMetadata - RightsHolder - text,item - OmekaCollection,item - ItemType,item - ItemType - text,item - tagContainer - tag - tagId,item - tagContainer - tag - name
1,6822,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1400,,books,,,Reformatted Digital,English,original filename: 0009992.tif,,,,Plimpton MS 265,,,,,England,,circa 1400-1415,,,"Confessio Amantis, Folio 171v","Gower, John, 1325?-1408",,Drawings by an early reader plus an illuminated letter cut out.,,,,,,,,,,,,eng,,,,,,,,0009992.jpg,,,,,,Reading of Books,Still Image,,,
1,6821,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1400,,books,,,Reformatted Digital,English,original filename: 8290.tif,,,,Plimpton MS 265,,,,,England,,circa 1400-1415,,,"Confessio Amantis, Folio 76r","Gower, John, 1325?-1408",,Marginal note by an early reader.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-8290.jpg,,,,,,Reading of Books,Still Image,,,
1,6820,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1400,,books,,,Reformatted Digital,English,original filename: 0009991.tif,,,,Plimpton MS 265,,,,,England,,circa 1400-1415,,,"Confessio Amantis, Folio 53r","Gower, John, 1325?-1408",,Illuminated leaf cut out.,,,,,,,,,,,,eng,,,,,,,,0009991.jpg,,,,,,Reading of Books,Still Image,,,
1,6819,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1400,,books,,,Reformatted Digital,English,original filename: 8287.tif,,,,Plimpton MS 265,,,,,England,,circa 1400-1415,,,"Confessio Amantis, Folio 37r","Gower, John, 1325?-1408",,Incipit liber tertius.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-8287.jpg,,,,,,Reading of Books,Still Image,,,
1,6818,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1400,,books,,,Reformatted Digital,English,original filename: 8285.tif,,,,Plimpton MS 265,,,,,England,,circa 1400-1415,,,"Confessio Amantis, Folio 1v","Gower, John, 1325?-1408",,Miniature of the dream of Nabuchodonosor.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-8285.jpg,,,,,,Reading of Books,Still Image,,,
1,6817,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1450,,manuscripts,,,Reformatted Digital,English,original filename: 6056.tif,,,,Plimpton MS 259,,,,,England,,circa 1450-1475,,,"Fifteenth-Century Commonplace Book, Folio 54r",,,Sayings of philosophers.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-6056.jpg,,,,,,Reading of Books,Still Image,,,
1,6816,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1450,,manuscripts,,,Reformatted Digital,English,original filename: 0009995.tif,,,,Plimpton MS 259,,,,,England,,circa 1450-1475,,,"Fifteenth-Century Commonplace Book, Folio 14r",,,Proverbs in Latin and English.,,,,,,,,,,,,eng,,,,,,,,0009995.jpg,,,,,,Reading of Books,Still Image,,,
1,6815,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1450,,manuscripts,,,Reformatted Digital,English,original filename: 0009994.tif,,,,Plimpton MS 259,,,,,England,,circa 1450-1475,,,"Fifteenth-Century Commonplace Book, Folio 11r",,,Words of a good horse.,,,,,,,,,,,,eng,,,,,,,,0009994.jpg,,,,,,Reading of Books,Still Image,,,
1,6814,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1450,,manuscripts,,,Reformatted Digital,English,original filename: 0009993.tif,,,,Plimpton MS 259,,,,,England,,circa 1450-1475,,,"Fifteenth-Century Commonplace Book, Folio 8r",,,Found in an old book.,,,,,,,,,,,,eng,,,,,,,,0009993.jpg,,,,,,Reading of Books,Still Image,,,
1,6829,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1500,,manuscripts,,,Reformatted Digital,English,original filename: 7367.tif,,,,Plimpton MS 276,,,,,England,,circa 1500-1599,,,"Sixteenth-century Commonplace Book, Folio 17v",,,1554 Signature of William Somer,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-7367.jpg,,,,,,Reading of Books,Still Image,,,
1,6828,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1500,,manuscripts,,,Reformatted Digital,English,original filename: 7293.tif,,,,Plimpton MS 276,,,,,England,,circa 1500-1599,,,"Sixteenth-century Commonplace Book, Folio 7r",,,Text detailing the spiritual dangers of fornication in two hands.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-7293.jpg,,,,,,Reading of Books,Still Image,,,
1,6827,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1500,,manuscripts,,,Reformatted Digital,English,original filename: 7191.tif,,,,Plimpton MS 276,,,,,England,,circa 1500-1599,,,"Sixteenth-century Commonplace Book, Folio 5r",,,The end of a 32-line poem. ,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-7191.jpg,,,,,,Reading of Books,Still Image,,,
1,6826,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1500,,manuscripts,,,Reformatted Digital,English,original filename: 7190.tif,,,,Plimpton MS 276,,,,,England,,circa 1500-1599,,,"Sixteenth-century Commonplace Book, Folio 4r",,,"Lines from the poem on the previous page, as well as other alphabets.",,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-7190.jpg,,,,,,Reading of Books,Still Image,,,
1,6825,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1500,,manuscripts,,,Reformatted Digital,English,original filename: 7359.tif,,,,Plimpton MS 276,,,,,England,,circa 1500-1599,,,"Sixteenth-century Commonplace Book, Folio 3v",,,"The beginning of a 32-line poem, prefaced by a practice alphabet. ",,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-7359.jpg,,,,,,Reading of Books,Still Image,,,
1,6824,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1500,,manuscripts,,,Reformatted Digital,English,original filename: 7189.tif,,,,Plimpton MS 276,,,,,England,,circa 1500-1599,,,"Sixteenth-century Commonplace Book, Folio 3r",,,A copy of a 1554 letter from William Sommers to Agnes Bowyer.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-7189.jpg,,,,,,Reading of Books,Still Image,,,
1,6770,0,"Rare Book and Manuscript Library, Columbia University",exact,,1533,,books,,,Reformatted Digital,English,original filename: 120034006.tif,,,,B85 P445,,,,,Venice,,1533,,,"Petrarca colla spositione di Misser Giovanni Andrea Gesualdo, KK1v-KK2r","Petrarca, Francesco, 1304-1374",,Beginning of the handwritten section of the book.,,,,,,,,,,,7476848,,Giouann'Antonio di Nicolini & fratelli da Sabbio,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034006.jpg,,,,,,Reading of Books,Still Image,,,
1,6769,0,"Rare Book and Manuscript Library, Columbia University",exact,,1533,,books,,,Reformatted Digital,English,original filename: 120034005.tif,,,,B85 P445,,,,,Venice,,1533,,,"Petrarca colla spositione di Misser Giovanni Andrea Gesualdo, I6v","Petrarca, Francesco, 1304-1374",,A marginal note by an early reader mentioning Machiavelli.,,,,,,,,,,,7476848,,Giouann'Antonio di Nicolini & fratelli da Sabbio,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034005.jpg,,,,,,Reading of Books,Still Image,,,
1,6768,0,"Rare Book and Manuscript Library, Columbia University",exact,,1533,,books,,,Reformatted Digital,English,original filename: 120034004.tif,,,,B85 P445,,,,,Venice,,1533,,,"Petrarca colla spositione di Misser Giovanni Andrea Gesualdo, A3r","Petrarca, Francesco, 1304-1374",,A marginal note suggesting a different explanation.,,,,,,,,,,,7476848,,Giouann'Antonio di Nicolini & fratelli da Sabbio,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034004.jpg,,,,,,Reading of Books,Still Image,,,
1,6767,0,"Rare Book and Manuscript Library, Columbia University",exact,,1533,,books,,,Reformatted Digital,English,original filename: 120034003.tif,,,,B85 P445,,,,,Venice,,1533,,,"Petrarca colla spositione di Misser Giovanni Andrea Gesualdo, A1r","Petrarca, Francesco, 1304-1374",,Comment on explanatory note by an early reader.,,,,,,,,,,,7476848,,Giouann'Antonio di Nicolini & fratelli da Sabbio,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034003.jpg,,,,,,Reading of Books,Still Image,,,
1,6766,0,"Rare Book and Manuscript Library, Columbia University",exact,,1533,,books,,,Reformatted Digital,English,original filename: 120034002.tif,,,,B85 P445,,,,,Venice,,1533,,," Petrarca colla spositione di Misser Giovanni Andrea Gesualdo, a8r","Petrarca, Francesco, 1304-1374",,Correction by an early reader.,,,,,,,,,,,7476848,,Giouann'Antonio di Nicolini & fratelli da Sabbio,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034002.jpg,,,,,,Reading of Books,Still Image,,,
1,6765,0,"Rare Book and Manuscript Library, Columbia University",exact,,1533,,books,,,Reformatted Digital,English,original filename: 120034001.tif,,,,B85 P445,,,,,Venice,,1533,,,"Petrarca colla spositione di Misser Giovanni Andrea Gesualdo, Title page","Petrarca, Francesco, 1304-1374",,Title page.,,,,,,,,,,,7476848,,Giouann'Antonio di Nicolini & fratelli da Sabbio,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034001.jpg,,,,,,Reading of Books,Still Image,,,
1,6795,0,"Rare Book and Manuscript Library, Columbia University",exact,,1542,,books,,,Reformatted Digital,English,original filename: 120034031.tif,,,,Phoenix P017.En1 B64 1542C ,,,,,England,,1542,,,"Workes of Geffray Chaucer newlye printed, G2v (folio Xxvi)","Chaucer, Geoffrey, d. 1400",,"Beginning of the Squire's Tale, with woodcut.",,,,,,,,,,,6997785,,Printed by [Richard Grafton for] Wyllyam Bonham,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034031.jpg,,,,,,Reading of Books,Still Image,,,
1,6794,0,"Rare Book and Manuscript Library, Columbia University",exact,,1542,,books,,,Reformatted Digital,English,original filename: 120034030.tif,,,,Phoenix P017.En1 B64 1542C ,,,,,England,,1542,,,"Workes of Geffray Chaucer newlye printed, C1r (folio i)","Chaucer, Geoffrey, d. 1400",,"Beginning of the Knight's Tale, with woodcut.",,,,,,,,,,,6997785,,Printed by [Richard Grafton for] Wyllyam Bonham,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034030.jpg,,,,,,Reading of Books,Still Image,,,
1,6793,0,"Rare Book and Manuscript Library, Columbia University",exact,,1542,,books,,,Reformatted Digital,English,original filename: 120034029.tif,,,,Phoenix P017.En1 B64 1542C ,,,,,England,,1542,,,"Workes of Geffray Chaucer newlye printed, A2v-A3r","Chaucer, Geoffrey, d. 1400",,Editor's preface.,,,,,,,,,,,6997785,,Printed by [Richard Grafton for] Wyllyam Bonham,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034029.jpg,,,,,,Reading of Books,Still Image,,,
1,6792,0,"Rare Book and Manuscript Library, Columbia University",exact,,1542,,books,,,Reformatted Digital,English,original filename: 120034028.tif,,,,Phoenix P017.En1 B64 1542C ,,,,,England,,1542,,,"Workes of Geffray Chaucer newlye printed, Title page","Chaucer, Geoffrey, d. 1400",,Original title page with a much later frontispiece.,,,,,,,,,,,6997785,,Printed by [Richard Grafton for] Wyllyam Bonham,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034028.jpg,,,,,,Reading of Books,Still Image,,,
1,6791,0,"Rare Book and Manuscript Library, Columbia University",exact,,1542,,books,,,Reformatted Digital,English,original filename: 120034027.tif,,,,Phoenix P017.En1 B64 1542C ,,,,,England,,1542,,,"Workes of Geffray Chaucer newlye printed, Frontispiece","Chaucer, Geoffrey, d. 1400",,Original title page with a much later frontispiece.,,,,,,,,,,,6997785,,Printed by [Richard Grafton for] Wyllyam Bonham,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034027.jpg,,,,,,Reading of Books,Still Image,,,
1,6790,0,"Rare Book and Manuscript Library, Columbia University",exact,,1542,,books,,,Reformatted Digital,English,original filename: 120034026.tif,,,,Phoenix P017.En1 B64 1542C ,,,,,England,,1542,,,"Workes of Geffray Chaucer newlye printed, Front flyleaf","Chaucer, Geoffrey, d. 1400",,"Note by James Boaden, former owner.",,,,,,,,,,,6997785,,Printed by [Richard Grafton for] Wyllyam Bonham,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034026.jpg,,,,,,Reading of Books,Still Image,,,
1,6800,0,"Rare Book and Manuscript Library, Columbia University",exact,,1550,,books,,,Reformatted Digital,English,original filename: 120034036.tif,2nd edition,,,Phoenix P821.15 I,,,,,London,,1550,,,"Vision of Pierce Plowman, Signature N2r","Langland, William, 1330?-1400?",,"Bossy printed marginalia. ""Reade thys,"" it instructs.",,,,,,,,,,,7483409,,Robert Crowley,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034036.jpg,,,,,,Reading of Books,Still Image,,,
1,6799,0,"Rare Book and Manuscript Library, Columbia University",exact,,1550,,books,,,Reformatted Digital,English,original filename: 120034035.tif,2nd edition,,,Phoenix P821.15 I,,,,,London,,1550,,,"Vision of Pierce Plowman, Signature Br","Langland, William, 1330?-1400?",,One of the book's annotators glossed the hard words in the margins.,,,,,,,,,,,7483409,,Robert Crowley,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034035.jpg,,,,,,Reading of Books,Still Image,,,
1,6798,0,"Rare Book and Manuscript Library, Columbia University",exact,,1550,,books,,,Reformatted Digital,English,original filename: 120034034.tif,2nd edition,,,Phoenix P821.15 I,,,,,London,,1550,,,"Vision of Pierce Plowman, (fleur di lis) 3r","Langland, William, 1330?-1400?",,Text that  summarizes the poem's passus.,,,,,,,,,,,7483409,,Robert Crowley,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034034.jpg,,,,,,Reading of Books,Still Image,,,
1,6797,0,"Rare Book and Manuscript Library, Columbia University",exact,,1550,,books,,,Reformatted Digital,English,original filename: 120034033.tif,2nd edition,,,Phoenix P821.15 I,,,,,London,,1550,,,"Vision of Pierce Plowman, Signature *2r","Langland, William, 1330?-1400?",,"Crowley's letter to the reader. Like Bale, Crowley packages the fourteenth-century poet as a proto-reformer. ",,,,,,,,,,,7483409,,Robert Crowley,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034033.jpg,,,,,,Reading of Books,Still Image,,,
1,6796,0,"Rare Book and Manuscript Library, Columbia University",exact,,1550,,books,,,Reformatted Digital,English,original filename: 120034032.tif,2nd edition,,,Phoenix P821.15 I,,,,,London,,1550,,,"Vision of Pierce Plowman, Title page","Langland, William, 1330?-1400?",,Title page of The Vision of Pierce Plowman.,,,,,,,,,,,7483409,,Robert Crowley,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034032.jpg,,,,,,Reading of Books,Still Image,,,
1,6813,0,"Rare Book and Manuscript Library, Columbia University",exact,,1554,,books,,,Reformatted Digital,English,original filename: 120034049.tif,,,,PR1984 .C6 1554,,,,,England,,1554,,,"Confessio Amantis, 7v-8r (B1v-B2r)","Gower, John, 1325?-1408",,Beginning of Book 1.,,,,,,,,,,,367502,eng,Thomas Berthelette,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034049.jpg,,,,,,Reading of Books,Still Image,,,
1,6812,0,"Rare Book and Manuscript Library, Columbia University",exact,,1554,,books,,,Reformatted Digital,English,original filename: 120034048.tif,,,,PR1984 .C6 1554,,,,,England,,1554,,,"Confessio Amantis, 2v-3r","Gower, John, 1325?-1408",,Table of contents.,,,,,,,,,,,367502,,Thomas Berthelette,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034048.jpg,,,,,,Reading of Books,Still Image,,,
1,6811,0,"Rare Book and Manuscript Library, Columbia University",exact,,1554,,books,,,Reformatted Digital,English,original filename: 120034047.tif,,,,PR1984 .C6 1554,,,,,England,,1554,,,"Confessio Amantis, 1v-2r","Gower, John, 1325?-1408",,Beginning of dedicatory epistle.,,,,,,,,,,,367502,,Thomas Berthelette,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034047.jpg,,,,,,Reading of Books,Still Image,,,
1,6810,0,"Rare Book and Manuscript Library, Columbia University",exact,,1554,,books,,,Reformatted Digital,English,original filename: 120034046.tif,,,,PR1984 .C6 1554,,,,,England,,1554,,,"Confessio Amantis, Title page","Gower, John, 1325?-1408",,Title page.,,,,,,,,,,,367502,,Thomas Berthelette,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034046.jpg,,,,,,Reading of Books,Still Image,,,
1,6776,0,"Rare Book and Manuscript Library, Columbia University",exact,,1557 - 1559,,books,,,Reformatted Digital,English,original filename: 120034012.tif,,,,B015.42 B192,,,,,Basle,,1557-59,,,"Scriptorum illustriu[m] maioris Brytanni[a]e, Signature T4v","Bale, John, 1495-1563",,The printer's device at the end of Scriptorum Illustrium.,,,,,,,,,,,6478246,,Joannem Oporinum,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034012.jpg,,,,,,Reading of Books,Still Image,,,
1,6775,0,"Rare Book and Manuscript Library, Columbia University",exact,,1557 - 1559,,books,,,Reformatted Digital,English,original filename: 120034011.tif,,,,B015.42 B192,,,,,Basle,,1557-59,,,"Scriptorum illustriu[m] maioris Brytanni[a]e, Signature uu2v-uu3r (pages 524-25)","Bale, John, 1495-1563",,Entries for John Gower and Geoffrey Chaucer,,,,,,,,,,,6478246,,Joannem Oporinum,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034011.jpg,,,,,,Reading of Books,Still Image,,,
1,6774,0,"Rare Book and Manuscript Library, Columbia University",exact,,1557 - 1559,,books,,,Reformatted Digital,English,original filename: 120034010.tif,,,,B015.42 B192,,,,,Basle,,1557-59,,,"Scriptorum illustriu[m] maioris Brytanni[a]e, Signature Ov-2Or (pages 474-75)","Bale, John, 1495-1563",,"Entry for ""Robertus Langelande."" Bale, and later Crowley, would refer to William Langland as Robert Langland.",,,,,,,,,,,6478246,,Joannem Oporinum,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034010.jpg,,,,,,Reading of Books,Still Image,,,
1,6773,0,"Rare Book and Manuscript Library, Columbia University",exact,,1557 - 1559,,books,,,Reformatted Digital,English,original filename: 120034009.tif,,,,B015.42 B192,,,,,Basle,,1557-59,,,"Scriptorum illustriu[m] maioris Brytanni[a]e, Signature ar/ page 1 (and its facing page, which doesn't have a signature)","Bale, John, 1495-1563",,Errata page and the beginning of Scriptorum Illustrium,,,,,,,,,,,6478246,,Joannem Oporinum,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034009.jpg,,,,,,Reading of Books,Still Image,,,
1,6772,0,"Rare Book and Manuscript Library, Columbia University",exact,,1557 - 1559,,books,,,Reformatted Digital,English,original filename: 120034008.tif,,,,B015.42 B192,,,,,Basle,,1557-59,,,"Scriptorum illustriu[m] maioris Brytanni[a]e, Frontispiece","Bale, John, 1495-1563",,Portrait of John Bale,,,,,,,,,,,6478246,,Joannem Oporinum,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034008.jpg,,,,,,Reading of Books,Still Image,,,
1,6771,0,"Rare Book and Manuscript Library, Columbia University",exact,,1557 - 1559,,books,,,Reformatted Digital,English,original filename: 120034007.tif,,,,B015.42 B192,,,,,Basle,,1557-59,,,"Scriptorum illustriu[m] maioris Brytanni[a]e, Title page","Bale, John, 1495-1563",,Torn title page of Scriptorum Illustrium,,,,,,,,,,,6478246,,Joannem Oporinum,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034007.jpg,,,,,,Reading of Books,Still Image,,,
1,6833,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1575,,manuscripts,,,Reformatted Digital,English,original filename: 6234.tif,,,,Western MS 16,,,,,England,,circa 1575-1599,,,"Morall Fabletalke, Pages 188-189","Golding, Arthur",,"A Latin poem,  followed by a table. ",,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-6234.jpg,,,,,,Reading of Books,Still Image,,,
1,6832,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1575,,manuscripts,,,Reformatted Digital,English,original filename: 6233.tif ,,,,Western MS 16,,,,,England,,circa 1575-1599,,,"Morall Fabletalke, Pages 140-141","Golding, Arthur",,Added tales and morals in the back of A Morall Fabletalke. The hand in which these tales are written is different from that in which the translation of Aesop is done. ,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-6233.jpg,,,,,,Reading of Books,Still Image,,,
1,6831,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1575,,manuscripts,,,Reformatted Digital,English,original filename: 6231.tif,,,,Western MS 16,,,,,England,,circa 1575-1599,,,"Morall Fabletalke, Page 1","Golding, Arthur",,An opening in A Morall Fabletalke. The first fable and its moral are set off by rubricated text and an owner has made an annotation in the margin.,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-6231.jpg,,,,,,Reading of Books,Still Image,,,
1,6830,0,"Rare Book and Manuscript Library, Columbia University",approximate,,1575,,manuscripts,,,Reformatted Digital,English,original filename: 6230.tif,,,,Western MS 16,,,,,England,,circa 1575-1599,,,"Morall Fabletalke, Folio iv r (title page)","Golding, Arthur",,Title page of A Morall Fabletalke,,,,,,,,,,,,eng,,,,,,,,http://ldpd.lampdev.columbia.edu/o/DS-6230.jpg,,,,,,Reading of Books,Still Image,,,
1,6780,0,"Rare Book and Manuscript Library, Columbia University",exact,,1602,,books,,,Reformatted Digital,English,original filename: 120034016.tif,,,,B822 C39 I 1602,,,,,London,,1602,,,"Workes of Our Ancient and Learned English Poet, Geffrey Chaucer, Signature 3Tr","Chaucer, Geoffrey, d. 1400",,"A dictionary wherein ""olde and obscure words in Chaucer"" are explained.",,,,,,,,,,,5567527,,Adam Islip,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034016.jpg,,,,,,Reading of Books,Still Image,,,
1,6779,0,"Rare Book and Manuscript Library, Columbia University",exact,,1602,,books,,,Reformatted Digital,English,original filename: 120034015.tif,,,,B822 C39 I 1602,,,,,London,,1602,,,"Workes of Our Ancient and Learned English Poet, Geffrey Chaucer, Folio 1","Chaucer, Geoffrey, d. 1400",,"Text of The Canterbury Tales. The margins contain manicules marking the sentences, as the title page advertises. Note the slight difference between the manicules in the left and right margins.",,,,,,,,,,,5567527,,Adam Islip,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034015.jpg,,,,,,Reading of Books,Still Image,,,
1,6778,0,"Rare Book and Manuscript Library, Columbia University",exact,,1602,,books,,,Reformatted Digital,English,original filename: 120034014.tif,,,,B822 C39 I 1602,,,,,London,,1602,,,"Workes of Our Ancient and Learned English Poet, Geffrey Chaucer, Signature b2v","Chaucer, Geoffrey, d. 1400",,"A coat-of-arms, which the editors of this volume ""coniecture"" is Chaucer's. The letters ""g"" and ""ar"" indicate its colors, which future owners could fill in. ",,,,,,,,,,,5567527,,Adam Islip,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034014.jpg,,,,,,Reading of Books,Still Image,,,
1,6777,0,"Rare Book and Manuscript Library, Columbia University",exact,,1602,,books,,,Reformatted Digital,English,original filename: 120034013.tif,,,,B822 C39 I 1602,,,,,London,,1602,,,"Workes of Our Ancient and Learned English Poet, Geffrey Chaucer, Title page","Chaucer, Geoffrey, d. 1400",,"Title page of Speight's Chaucer, which details  some of the features of the 1602 edition",,,,,,,,,,,5567527,,Adam Islip,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034013.jpg,,,,,,Reading of Books,Still Image,,,
1,6789,0,"Rare Book and Manuscript Library, Columbia University",exact,,1609,,books,,,Reformatted Digital,English,original filename: 120034025.tif,,,,B823Sp3 Q5 1609,,,,,London,,1609,,,"Faerie Queene, Pages 186-89","Spenser, Edmund, 1552?-1599",,The end of Book 3 and beginning of Book 4 of The Faerie Queene. The title page that should be between these two leaves has been moved to the front of the book and altered.,,,,,,,,,,,5579826,,Matthew Lownes,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034025.jpg,,,,,,Reading of Books,Still Image,,,
1,6788,0,"Rare Book and Manuscript Library, Columbia University",exact,,1609,,books,,,Reformatted Digital,English,original filename: 120034024.tif,,,,B823Sp3 Q5 1609,,,,,London,,1609,,,"Faerie Queene, Pages 20-21","Spenser, Edmund, 1552?-1599",,The end of the ink facsimile. ,,,,,,,,,,,5579826,,Matthew Lownes,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034024.jpg,,,,,,Reading of Books,Still Image,,,
1,6787,0,"Rare Book and Manuscript Library, Columbia University",exact,,1609,,books,,,Reformatted Digital,English,original filename: 120034023.tif,,,,B823Sp3 Q5 1609,,,,,London,,1609,,,"Faerie Queene, Pages 12-13","Spenser, Edmund, 1552?-1599",,"This copy was missing some leaves, so one of the book's owners carefully made an ink facsimile of the missing pages.",,,,,,,,,,,5579826,,Matthew Lownes,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034023.jpg,,,,,,Reading of Books,Still Image,,,
1,6786,0,"Rare Book and Manuscript Library, Columbia University",exact,,1609,,books,,,Reformatted Digital,English,original filename: 120034022.tif,,,,B823Sp3 Q5 1609,,,,,London,,1609,,,"Faerie Queene, Title page","Spenser, Edmund, 1552?-1599",,"Columbia's copy of the 1609 Faerie Queene lacks the title page and dedicatory epistle. One of the book's owners thus removed the title page preceding books 4-6, inserted it at the beginning of the book, and altered it to read ""The First Part of the Faerie Queene: Containing the first, second, & third books."" Note that several words are pasted in: ""First"" preceding part as well as ""first, second, and third."" ",,,,,,,,,,,5579826,,Matthew Lownes,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034022.jpg,,,,,,Reading of Books,Still Image,,,
1,6809,0,"Rare Book and Manuscript Library, Columbia University",exact,,1616,,books,,,Reformatted Digital,English,original filename: 120034045.tif,,,,PR2600 1616,,,,,London,,1616,,,"Workes of Benjamin Jonson, Page 524","Jonson, Benjamin, 1573?-1637",,A note describing the original performance.,,,,,,,,,,,7315518,,William Stansby,,,,,,,http://ldpd.lampdev.columbia.edu/o/120034045.jpg,,,,,,Reading of Books,Still Image,,,
