pid,_merge_dynamic_fields,type,identifier_title,_parent_digital_objects-1.identifier,_parent_digital_objects-2.pid,Project (String Key),relatedItem_collection,Collection 1 -> Term (uri),name_primary,name_primary_type,name_primary_Relator,name_primary_Relator_authority,name_primary_Relator_authority_identifier,Name 1 -> Name Role 1 -> Term (value),name_primary_authority,name_primary_authority_identifier,name 2,name_type_2,nameRelator 2,nameRelator_authority 2,nameRelator_authority_identifier 2,Name 2 -> Name Role 1 -> Term (value),name_authority 2,name_authority_identifier 2,name 3,name_type 3,nameRelator 3,nameRelator_authority 3,nameRelator_authority_identifier 3,Name 3 -> Name Role 1 -> Term (value),name_authority 3,name_authority_identifier 3,name 4,name_type 4,nameRelator 4,nameRelator_authority 4,nameRelator_authority_identifier 4,Name 4 -> Name Role 1 -> Term (value),name_authority 4,name_authority-identifier 4,keyDate_start,keyDate_end,dateQualifier,dateCreated,abstract,identifier_clio,identifier_omeka,typeOfResource,language,language_authority,language_authority_identifier,Language 1 -> Language Term (value),location_url_ObjectInContext,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,Location -> Physical Location -> Term (value),"shelfLocator (original value, stored as free text)",shelfLocator,Column,note 1,Note 1 -> Type,note_holdings,Note 2 -> Type,note_filename 1,Note 3 -> Type,note_filename 2,Note 4 -> Type,note_ownership,Note 5 -> Type,form_originalFormat,Note 6 -> Type,relatedItem_note,Note 7 -> Type,digitalOrigin,extent,form,form_authority,form_authority_identifier,place,relatedItem_Project_nonSort,relatedItem_Project,projectURL,publisher,languageOfCataloging,Language of Cataloging -> Authority (uri),Language of Cataloging -> Term (uri),accessCondition,subject_topic 1,subject_topic_authority 1,subject_topic_authority_identifier 1,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_name,subject_name_authority,subject_name_authority_identifier,subject_geographic,subject_geographic_authority,subject_geographic_uri,title,title_nonSort
ldpd:162231,false,asset,varsityshow_mia_000,varsityshow_mia,ldpd:156405,varsity_show,,,Varsity Show (Columbia University) (1911),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Original poster for 1911 Varsity Show ""Made in India""",,omeka_4215,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/posters,,,,,,,,,,Flat Files UA#0106,holdings,varsity_100129034,filename,,,,,,,,,,,posters,aat,http://vocab.getty.edu/aat/300027221,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,Elephants,fast,http://id.worldcat.org/fast/908011,,,,,,,Made in India,
cul:83bk3j9knn,false,item,varsityshow_mlc,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,Varsity Show (Columbia University) (2006),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04,,,April 2006,"Program cover for Varsity Show ""Misery Loves Columbia""",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 17, folder 12",17,12,,,UA#0106,holdings,varsity_100129024,filename,,,,,theater programs,original_format,"The Blue and White, the undergraduate magazine of Columbia University, April 2006.",,reformatted digital,"7"" x 10""",printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Misery Loves Columbia,
ldpd:162211,false,asset,varsityshow_mlc_001,varsityshow_mlc,ldpd:156405,varsity_show,,,Varsity Show (Columbia University) (2006),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Program cover for Varsity Show ""Misery Loves Columbia""",,omeka_4205,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/history/evolution,,,,,,,,,,UA#0106,holdings,varsity_100129024,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Cover,
cul:3ffbg79cwx,false,item,varsityshow_mma,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,Varsity Show (Columbia University) (1912),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912,,,1912,"Original poster for 1912 Varsity Show ""The Mysterious Miss Apache""",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","UA Flat Files Box 14, folder 4",UA Flat Files Box 14,4,,,Flat Files UA#0106,holdings,varsity_100129035,filename,,,,,,,,,reformatted digital,"22"" x 14""",posters,aat,http://vocab.getty.edu/aat/300027221,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Mysterious Miss Apache,The
ldpd:162233,false,asset,varsityshow_mma_000,varsityshow_mma,ldpd:156405,varsity_show,,,Varsity Show (Columbia University) (1912),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Original poster for 1912 Varsity Show ""The Mysterious Miss Apache""",,omeka_4216,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/posters,,,,,,,,,,Flat Files UA#0106,holdings,varsity_100129035,filename,,,,,,,,,,,posters,aat,http://vocab.getty.edu/aat/300027221,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Mysterious Miss Apache,
cul:hmgqnk9924,false,item,varsityshow_ohh,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,Varsity Show (Columbia University) (1929),conference,,,,,,,Columbia University Players,corporate,,,,,,,,,,,,,,,,,,,,,,,1929,,,1929,"Program cover for Varsity Show ""Oh, Hector!"" (1929)",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 11, folder 1",11,1,,,UA#0106,holdings,varsity_100129012,filename,,,,,theater programs,original_format,,,reformatted digital,"8"" x 10.5""",printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,Hector (Legendary character),fast,http://id.worldcat.org/fast/954430,,,,,,,Oh Hector!,
ldpd:162187,false,asset,varsityshow_ohh_001,varsityshow_ohh,ldpd:156405,varsity_show,,,Varsity Show (Columbia University) (1929),conference,,,,,,,Columbia University Players,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,"Program cover for Varsity Show ""Oh, Hector!"" (1929)",,omeka_4193,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/program,,,,,,,,,,UA#0106,holdings,varsity_100129012,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,Hector (Legendary character),fast,http://id.worldcat.org/fast/954430,,,,,,,Cover,
cul:d2547d7wvb,false,item,varsityshow_otd,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,Varsity Show (Columbia University) (1944),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944,,,1944,"Original poster for 1944 Varsity Show ""On the Double""",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","UA Flat Files Box 14, folder 3",UA Flat Files Box 14,3,,,Flat Files UA#0106,holdings,varsity_100129033,filename,,,,,,,,,reformatted digital,"14"" x 22""",posters,aat,http://vocab.getty.edu/aat/300027221,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,Sailors,fast,http://id.worldcat.org/fast/1103543,,,,,,,On The Double,
ldpd:162229,false,asset,varsityshow_otd_000,varsityshow_otd,ldpd:156405,varsity_show,,,Varsity Show (Columbia University) (1944),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Original poster for 1944 Varsity Show ""On the Double""",,omeka_4214,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/history/evolution,,,,,,,,,,Flat Files UA#0106,holdings,varsity_100129033,filename,,,,,,,,,,,posters,aat,http://vocab.getty.edu/aat/300027221,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,Sailors,fast,http://id.worldcat.org/fast/1103543,,,,,,,On The Double,
cul:d51c59zwc0,false,item,varsityshow_oym,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,"Preston, Thomas",personal,ill,marcrelator,http://id.loc.gov/vocabulary/relators/ill,Illustrator,,,,,,,,,,,,,,,,,,,,,,,,,,,1936-04,,,April 1936,"Program cover for Varsity Show ""Off Your Marx"" (1936)",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 11, folder 8",11,8,,,UA#0106,holdings,varsity_100129017,filename,,,,,theater programs,original_format,"The Columbia Jester, April 1936",,reformatted digital,"9"" x 11.5""",printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,"Marx, Karl, 1818-1883",naf,http://id.loc.gov/authorities/names/n79006935,,,,Off Your Marx,
ldpd:162197,false,asset,varsityshow_oym_001,varsityshow_oym,ldpd:156405,varsity_show,,,"Preston, Thomas",personal,ill,marcrelator,http://id.loc.gov/vocabulary/relators/ill,Illustrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Program cover for Varsity Show ""Off Your Marx"" (1936)",,omeka_4198,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/pony/intro,,,,,,,,,,UA#0106,holdings,varsity_100129017,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,"Marx, Karl, 1818-1883",naf,http://id.loc.gov/authorities/names/n79006935,,,,Cover,
cul:h44j0zpcj2,false,item,varsityshow_pba,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,,,1931,"""Great Shakes"" (1931) pony ballet. ",,,still image,,,,,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 20, folder 3",20,3,,,UA Scan #1125,holdings,varsity_100129027,filename,,,,,,,,,reformatted digital,"8"" x 10""",photographs,aat,http://vocab.getty.edu/aat/300046300,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Pony Ballet,
ldpd:162217,false,asset,varsityshow_pba_000,varsityshow_pba,ldpd:156405,varsity_show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Great Shakes"" (1931) pony ballet. ",,omeka_4208,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/pony/intro,,,,,,,,,,UA Scan #1125,holdings,varsity_100129027,filename,,,,,,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Pony Ballet,
cul:4b8gtht7g7,false,item,varsityshow_pbb,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,Associated Press,corporate,,,,,naf,http://id.loc.gov/authorities/names/n80075894,,,,,,,,,,,,,,,,,,,,,,,,,1929,,,1929,"Chorus line known as pony ballet.Caption: ""Columbia men prepare ""Oh! Hector."" Here you have the chorus of the Columbia University Varsity show ""Oh! Hector""--pretty girls! You're wrong--this is a group of the variety of men who will take part in the production which will open March 5. RS 2/16/29""",,,still image,,,,,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 20, folder 1",20,1,,,UA Scan #1047,holdings,varsity_100129026,filename,,,,,,,,,reformatted digital,"8"" x 10""",photographs,aat,http://vocab.getty.edu/aat/300046300,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Pony Ballet,
ldpd:162215,false,asset,varsityshow_pbb_000,varsityshow_pbb,ldpd:156405,varsity_show,,,Associated Press,corporate,,,,,naf,http://id.loc.gov/authorities/names/n80075894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chorus line known as pony ballet.Caption: ""Columbia men prepare ""Oh! Hector."" Here you have the chorus of the Columbia University Varsity show ""Oh! Hector""--pretty girls! You're wrong--this is a group of the variety of men who will take part in the production which will open March 5. RS 2/16/29""",,omeka_4207,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/pony/intro,,,,,,,,,,UA Scan #1047,holdings,varsity_100129026,filename,,,,,,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Pony Ballet,
cul:4qrfj6q5fx,false,item,varsityshow_pho,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894,,,1894,Shepherd and Shepherdesses from right to left Roger H. Bacon '96; Victor W. Hungerford ' 95; E. H. Janes '95; Henry W. Bull '95; Wm. B. Crowell '95 Law; Foour Dancing Girls from right to left Wm. B. Crowell; Victor W. Hungerford; Henry W. Bull; Part of Ca,,,still image,,,,,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 19, folder 1",19,1,,,UA Scan #0392,holdings,varsity_100129025,filename,,,,,,,,,reformatted digital,"7"" x 9""",photographs,aat,http://vocab.getty.edu/aat/300046300,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Joan of Arc cast photo,
ldpd:162213,false,asset,varsityshow_pho_000,varsityshow_pho,ldpd:156405,varsity_show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shepherd and Shepherdesses from right to left Roger H. Bacon '96; Victor W. Hungerford ' 95; E. H. Janes '95; Henry W. Bull '95; Wm. B. Crowell '95 Law; Foour Dancing Girls from right to left Wm. B. Crowell; Victor W. Hungerford; Henry W. Bull; Part of Ca,,omeka_4206,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/history/beginnings,,,,,,,,,,UA Scan #0392,holdings,varsity_100129025,filename,,,,,,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Joan of Arc cast photo,
cul:z34tmpg4pg,false,item,varsityshow_pos,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,"Gunn, Archie, 1863-1930",personal,art,marcrelator,http://id.loc.gov/vocabulary/relators/art,Author,naf,http://id.loc.gov/authorities/names/n2006057355,Varsity Show (Columbia University) (1909),conference,,,,,,,,,,,,,,,,,,,,,,,1909,,,1909,"Original oversized poster for 1909 Varsity Show ""In Newport""",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","UA Flat Files, Map Case, drawer 8",,,,,Flat Files UA#0106,holdings,varsity_100129038,filename,,,,,,,,,reformatted digital,"37"" x 25.5""",posters,aat,http://vocab.getty.edu/aat/300027221,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,In Newport,
ldpd:162239,false,asset,varsityshow_pos_000,varsityshow_pos,ldpd:156405,varsity_show,,,"Gunn, Archie, 1863-1930",personal,art,marcrelator,http://id.loc.gov/vocabulary/relators/art,Author,naf,http://id.loc.gov/authorities/names/n2006057355,Varsity Show (Columbia University) (1909),conference,,,,,,,,,,,,,,,,,,,,,,,,,,,"Original oversized poster for 1909 Varsity Show ""In Newport""",,omeka_4219,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/posters,,,,,,,,,,Flat Files UA#0106,holdings,varsity_100129038,filename,,,,,,,,,,,posters,aat,http://vocab.getty.edu/aat/300027221,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,In Newport,
cul:zw3r2280sm,false,item,varsityshow_ppp,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,"Frew, Joan",personal,ill,marcrelator,http://id.loc.gov/vocabulary/relators/ill,Illustrator,,,Varsity Show (Columbia University) (1916),conference,,,,,,,Columbia University Players,corporate,,,,,,,,,,,,,,,1916,,,1916,"Program cover for Varsity Show, ""The Peace Pirates"" (1916)",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 5, folder 9",5,9,,,UA#0106,holdings,varsity_100129005,filename,,,,,theater programs,original_format,,,reformatted digital,"8"" x 10.5""",printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Peace Pirates,The
ldpd:162173,false,asset,varsityshow_ppp_001,varsityshow_ppp,ldpd:156405,varsity_show,,,"Frew, Joan",personal,ill,marcrelator,http://id.loc.gov/vocabulary/relators/ill,Illustrator,,,Varsity Show (Columbia University) (1916),conference,,,,,,,Columbia University Players,corporate,,,,,,,,,,,,,,,,,,,"Program cover for Varsity Show, ""The Peace Pirates"" (1916)",,omeka_4186,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/program,,,,,,,,,,UA#0106,holdings,varsity_100129005,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Cover,
cul:7h44j0zpk7,false,item,varsityshow_pro,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,,,1963,"Program cover for Varsity Show ""Elsinore!"" (1963)",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 16, folder 13",16,13,,,UA#0106,holdings,varsity_100129019,filename,,,,,theater programs,original_format,"The Columbia Jester, 1963",,reformatted digital,"6"" x 9""",printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Elsinore!,
ldpd:162201,false,asset,varsityshow_pro_001,varsityshow_pro,ldpd:156405,varsity_show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Program cover for Varsity Show ""Elsinore!"" (1963)",,omeka_4200,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/program,,,,,,,,,,UA#0106,holdings,varsity_100129019,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Cover,
cul:z08kprr56c,false,item,varsityshow_psp,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,"Gilbert T. Washburn & Co. (New York, N.Y.)",corporate,,,,,,,Player's Club of Columbia University,corporate,,,,,,,,,,,,,,,,,,,,,,,1921,,,1921,"Page of photos including Richard Rodgers (composer) and Lorenz Hart (lyricist) from 1921 Varsity Show program ""You'll Never Know""",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","Box 10, folder 3",10,3,"Richard C.Rodgers, '23, Lorenz Hart, '17, Henry William Hanemann, '17, Herman Axelrod, '15",,UA#0106,holdings,varsity_100129008,filename,,,,,theater programs,original_format,,,reformatted digital,"8"" x 10.5""",printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,You'll Never Know,
ldpd:162175,false,asset,varsityshow_psp_001,varsityshow_psp,ldpd:156405,varsity_show,,,"Gilbert T. Washburn & Co. (New York, N.Y.)",corporate,,,,,,,Varsity Show (Columbia University)(1921),conference,,,,,,,Player's Club of Columbia University,corporate,,,,,,,,,,,,,,,,,,,"Program cover for Varsity Show, ""You'll Never Know"" (1921)",,omeka_4187,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/alums/rodgers,,,,,,,,,,UA#0106,holdings,varsity_100129006,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Cover,
ldpd:162179,false,asset,varsityshow_psp_002,varsityshow_psp,ldpd:156405,varsity_show,,,"Gilbert T. Washburn & Co. (New York, N.Y.)",corporate,,,,,,,Player's Club of Columbia University,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page of photos including Richard Rodgers (composer) and Lorenz Hart (lyricist) from 1921 Varsity Show program ""You'll Never Know""",,omeka_4189,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/alums/rodgers,,,,,,,,"Richard C.Rodgers, '23, Lorenz Hart, '17, Henry William Hanemann, '17, Herman Axelrod, '15",,UA#0106,holdings,varsity_100129008,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Production staff photos,
ldpd:162177,false,asset,varsityshow_psp_003,varsityshow_psp,ldpd:156405,varsity_show,,,"Gilbert T. Washburn & Co. (New York, N.Y.)",corporate,,,,,,,Player's Club of Columbia University,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page of photos including Oscar Hammerstein from 1921 Varsity Show program ""You'll Never Know""",,omeka_4188,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/alums/rodgers,,,,,,,,"Frederick W. Henderson, '21, Oscar Hammerstein 2nd, '16, A. E. Rhinehart, '14, Herbert Fields",,UA#0106,holdings,varsity_100129007,filename,,,,,theater programs,original_format,,,,,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,,,,,,,Production staff photos,
cul:612jm63z2c,false,item,varsityshow_pst,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,Varsity Show (Columbia University) (1909),conference,,,,,naf,"http://id.loc.gov/authorities/names/no2014169179
",,,,,,,,,,,,,,,,,,,,,,,,,1909,,,1909,"Printed poster advertising 1909 Varsity Show ""In Newport"" featuring the image of a can can girl.",,,still image,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","UA Flat Files, Map Case, drawer 8",,,,,Flat Files UA#0106,holdings,varsity_100129037,filename,,,,,,,,,reformatted digital,"22.25"" x 14""",posters,aat,http://vocab.getty.edu/aat/300027221,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,Dancers,fast,http://id.worldcat.org/fast/887581,,,,,,,In Newport,
ldpd:162237,false,asset,varsityshow_pst_000,varsityshow_pst,ldpd:156405,varsity_show,,,Varsity Show (Columbia University) (1909),conference,,,,,naf,"http://id.loc.gov/authorities/names/no2014169179
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Printed poster advertising 1909 Varsity Show ""In Newport"" featuring the image of a can can girl.",,omeka_4218,still image,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/varsity-show/artwork/posters,,,,,,,,,,Flat Files UA#0106,holdings,varsity_100129037,filename,,,,,,,,,,,posters,aat,http://vocab.getty.edu/aat/300027221,,,,,,,,,,College musicals,fast,http://id.worldcat.org/fast/1199201,Dancers,fast,http://id.worldcat.org/fast/887581,,,,,,,In Newport,
cul:ht76hdr824,false,item,varsityshow_skh,,,varsity_show,Varsity Show Records,http://id.library.columbia.edu/term/1e58cace-f927-41ee-9465-599bef4f5efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,,,1909,"Original pen and ink sketch of a can can girl for use in a poster advertising the 1909 Varsity Show ""In Newport""",,,still image,,,,,,NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Columbia University, University Archives","UA Flat Files Box 4, folder 1",UA Flat Files Box 4,1,,,Flat Files UA#0106,holdings,varsity_100129036,filename,,,,,drawings (visual works),original_format,,,reformatted digital,"13.5"" x 10.75""",drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,,The,Varsity Show: A Columbia Tradition,http://www.columbia.edu/cgi-bin/cul/resolve?clio8225262,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,College musicals,fast,http://id.worldcat.org/fast/1199201,Dancers,fast,http://id.worldcat.org/fast/887581,,,,,,,Pen sketch of can can girl for In Newport poster,
